time,msec,client_ip,host,method,uri,path,query,protocol,status,body_bytes_sent,request_length,request_time,upstream_response_time,upstream_addr,user_agent,referer,content_type,x_forwarded_for,ssl_protocol,ssl_cipher,label
2025-12-11T17:10:40.841422,1765453240841,65.75.201.247,alpha-triradiate-adalberto.ngrok-free.dev,GET,/dvwa/login.php,/dvwa/login.php,q=289,HTTP/1.1,200,4626,1201,0.515,0.381,21.127.106:34446,Mozilla/5.0 (X11; Linux x86_64) Chrome/120.0.0.0 Safari/537.36,-,text/html,-,-,-,0
2025-12-11T04:26:59.841422,1765407419841,113.249.21.194,alpha-triradiate-adalberto.ngrok-free.dev,GET,/product/123,/product/123,q=281,HTTP/2.0,200,6912,1333,0.659,0.307,104.229.80:19519,curl/7.68.0,-,application/json,-,TLSv1.3,ECDHE-RSA-AES128-GCM-SHA256,0
2025-12-11T01:07:17.841422,1765395437841,48.160.178.161,example.com,POST,/product/123,/product/123,q=606,HTTP/1.1,200,2495,480,0.841,0.493,20.156.98:3128,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/143.0.0.0 Safari/537.36,-,-,4f31:9de:3472:f189:177a:52c9:ddec:4b27,TLSv1.3,ECDHE-ECDSA-AES256-GCM-SHA384,0
2025-12-10T23:35:17.841422,1765389917841,107.6.94.222,alpha-triradiate-adalberto.ngrok-free.dev,POST,/dashboard,/dashboard,-,HTTP/2.0,200,3349,706,0.49,0.317,172.18.0.5:80,PostmanRuntime/7.28.4,-,application/json,-,-,-,0
2025-12-11T13:24:28.841422,1765439668841,87.164.186.166,shop.example.com,GET,/checkout,/checkout,q=473,HTTP/2.0,200,5000,1818,0.602,0.175,172.18.0.5:80,PostmanRuntime/7.28.4,https://google.com,application/x-www-form-urlencoded,-,TLSv1.3,ECDHE-RSA-AES128-GCM-SHA256,0
2025-12-11T04:54:57.841422,1765409097841,14.197.242.138,shop.example.com,GET,/api/v1/user,/api/v1/user,; rm -rf /,HTTP/2.0,500,3776,5447,1.232,2.299,56.71.93:9541,python-requests/2.25.1,-,text/html,-,-,-,1
2025-12-11T13:22:08.841422,1765439528841,14.197.242.138,alpha-triradiate-adalberto.ngrok-free.dev,GET,/profile,/profile,""" onmouseover=""alert('XSS')""",HTTP/2.0,400,2382,2051,1.889,0.787,172.18.0.5:80,python-requests/2.25.1,-,application/json,-,-,-,1
2025-12-11T02:16:09.841422,1765399569841,18.11.233.233,alpha-triradiate-adalberto.ngrok-free.dev,GET,/profile,/profile,q=690,HTTP/1.1,200,492,1953,0.614,0.140,172.18.0.5:80,PostmanRuntime/7.28.4,-,application/json,-,TLSv1.2,ECDHE-ECDSA-AES256-GCM-SHA384,0
2025-12-11T07:36:41.841422,1765418801841,165.71.118.252,example.com,POST,/|_cat_/etc/passwd,/|_cat_/etc/passwd,-,HTTP/2.0,500,3583,3347,0.253,1.366,63.20.42:43744,sqlmap/1.5.6 (http://sqlmap.org),-,application/json,-,-,-,1
2025-12-11T05:11:14.841422,1765410074841,231.252.184.97,alpha-triradiate-adalberto.ngrok-free.dev,POST,/<script>alert(1)</script>,/<script>alert(1)</script>,-,HTTP/2.0,403,3140,5609,3.693,1.837,197.88.171:12531,sqlmap/1.5.6 (http://sqlmap.org),-,text/html,-,-,-,1
2025-12-11T01:42:39.841422,1765397559841,208.181.168.22,example.com,GET,/profile,/profile,-,HTTP/2.0,200,1268,879,0.649,0.153,172.18.0.5:80,curl/7.68.0,-,application/json,-,-,-,0
2025-12-11T17:43:46.841422,1765455226841,242.250.64.22,example.com,POST,/search,/search,q=994,HTTP/1.1,200,5257,1732,0.898,0.111,66.126.43:9683,PostmanRuntime/7.28.4,-,application/x-www-form-urlencoded,-,TLSv1.3,ECDHE-ECDSA-AES256-GCM-SHA384,0
2025-12-11T05:20:17.841422,1765410617841,191.210.206.108,alpha-triradiate-adalberto.ngrok-free.dev,POST,/search,/search,| cat /etc/passwd,HTTP/1.1,400,3264,3860,4.727,2.385,145.3.192:55366,masscan/1.0,https://malicious.example,-,65f:810c:4e28:69e0:5d00:28a9:58cb:77c,-,-,1
2025-12-11T07:04:36.841422,1765416876841,15.128.45.20,alpha-triradiate-adalberto.ngrok-free.dev,GET,/profile,/profile,-,HTTP/1.1,200,2606,1899,0.223,0.281,172.18.0.5:80,curl/7.68.0,-,text/html,-,TLSv1.2,ECDHE-ECDSA-AES256-GCM-SHA384,0
2025-12-11T02:58:53.841422,1765402133841,55.164.102.60,shop.example.com,POST,/dvwa/login.php,/dvwa/login.php,-,HTTP/1.1,200,5311,1487,0.649,0.152,172.18.0.5:80,curl/7.68.0,-,application/x-www-form-urlencoded,-,TLSv1.3,ECDHE-RSA-AES128-GCM-SHA256,0
2025-12-11T15:42:32.841422,1765447952841,191.210.206.108,shop.example.com,GET,/checkout,/checkout,; rm -rf /,HTTP/2.0,200,2726,1536,3.963,1.685,156.230.123:4850,python-requests/2.25.1,-,application/x-www-form-urlencoded,-,-,-,1
2025-12-11T08:33:55.841422,1765422235841,54.168.155.15,shop.example.com,GET,/search,/search,q=12,HTTP/1.1,200,4303,1023,0.115,0.440,172.18.0.5:80,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/143.0.0.0 Safari/537.36,-,application/x-www-form-urlencoded,-,TLSv1.2,ECDHE-ECDSA-AES256-GCM-SHA384,0
2025-12-11T02:49:39.841422,1765401579841,211.131.50.160,alpha-triradiate-adalberto.ngrok-free.dev,GET,/checkout,/checkout,q=546,HTTP/2.0,200,2675,1729,0.866,0.269,172.18.0.5:80,PostmanRuntime/7.28.4,https://google.com,application/json,-,-,-,0
2025-12-11T06:21:34.841422,1765414294841,240.194.35.28,shop.example.com,POST,/dvwa/login.php,/dvwa/login.php,-,HTTP/1.1,200,2833,1867,0.826,0.335,95.255.29:26631,curl/7.68.0,-,application/json,-,TLSv1.2,ECDHE-RSA-AES128-GCM-SHA256,0
2025-12-11T10:56:33.841422,1765430793841,98.73.87.31,shop.example.com,POST,/login,/login,-,HTTP/2.0,200,3360,566,0.125,0.404,172.18.0.5:80,PostmanRuntime/7.28.4,-,application/json,-,-,-,0
2025-12-10T21:30:13.841422,1765382413841,209.87.229.19,shop.example.com,GET,/search,/search,-,HTTP/2.0,200,4304,753,0.404,0.154,144.183.108:60222,Mozilla/5.0 (X11; Linux x86_64) Chrome/120.0.0.0 Safari/537.36,-,application/json,-,TLSv1.2,ECDHE-ECDSA-AES256-GCM-SHA384,0
2025-12-10T22:23:27.841422,1765385607841,252.12.55.243,shop.example.com,GET,/product/123,/product/123,-,HTTP/2.0,200,4568,1923,0.356,0.283,172.18.0.5:80,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/143.0.0.0 Safari/537.36,-,-,-,TLSv1.2,ECDHE-RSA-AES128-GCM-SHA256,0
2025-12-11T10:21:36.841422,1765428696841,216.109.95.246,example.com,POST,/dashboard,/dashboard,admin' --,HTTP/2.0,200,2689,796,1.384,2.040,84.73.221:48492,masscan/1.0,-,application/x-www-form-urlencoded,28d9:af7e:953f:111c:9ea0:478a:2d9b:1aa8,-,-,1
2025-12-11T20:36:02.841422,1765465562841,40.172.93.101,example.com,GET,/api/v1/user,/api/v1/user,; rm -rf /,HTTP/2.0,500,3573,5124,4.726,0.640,172.18.0.5:80,python-requests/2.25.1,-,-,a331:b397:2400:ba0a:828f:515:4858:177c,-,-,1
2025-12-11T17:24:02.841422,1765454042841,1.61.182.209,shop.example.com,GET,/product/123,/product/123,..%2F..%2F..%2Fetc%2Fpasswd,HTTP/2.0,500,237,2846,3.798,2.809,184.59.183:53033,sqlmap/1.5.6 (http://sqlmap.org),-,-,-,-,-,1
2025-12-11T09:00:40.841422,1765423840841,98.192.36.28,alpha-triradiate-adalberto.ngrok-free.dev,GET,/cart/add,/cart/add,-,HTTP/2.0,200,4846,817,0.094,0.147,56.126.143:33160,Mozilla/5.0 (X11; Linux x86_64) Chrome/120.0.0.0 Safari/537.36,-,application/x-www-form-urlencoded,-,TLSv1.3,ECDHE-ECDSA-AES256-GCM-SHA384,0
2025-12-10T21:30:41.841422,1765382441841,231.161.185.11,example.com,GET,/dvwa/login.php,/dvwa/login.php,-,HTTP/1.1,200,7710,1476,0.404,0.084,172.18.0.5:80,Mozilla/5.0 (X11; Linux x86_64) Chrome/120.0.0.0 Safari/537.36,-,text/html,-,TLSv1.3,ECDHE-RSA-AES128-GCM-SHA256,0
2025-12-10T20:57:22.841422,1765380442841,195.182.212.20,shop.example.com,GET,/dvwa/login.php,/dvwa/login.php,q=357,HTTP/1.1,200,6427,838,0.986,0.116,112.72.82:27477,Mozilla/5.0 (X11; Linux x86_64) Chrome/120.0.0.0 Safari/537.36,https://google.com,text/html,-,TLSv1.2,ECDHE-RSA-AES128-GCM-SHA256,0
2025-12-11T07:07:25.841422,1765417045841,134.204.208.82,shop.example.com,GET,/profile,/profile,| cat /etc/passwd,HTTP/2.0,500,2938,5583,3.847,2.212,117.107.65:64992,masscan/1.0,-,-,f2c1:a6c2:528:eb39:9532:563e:aaa1:96e8,-,-,1
2025-12-11T00:25:53.841422,1765392953841,74.52.218.91,shop.example.com,GET,/dvwa/login.php,/dvwa/login.php,q=891,HTTP/2.0,200,6808,938,0.359,0.054,172.18.0.5:80,curl/7.68.0,-,text/html,-,-,-,0
2025-12-11T07:51:44.841422,1765419704841,117.116.51.10,shop.example.com,POST,/checkout,/checkout,q=205,HTTP/1.1,200,4685,1349,0.789,0.066,54.223.204:8015,curl/7.68.0,https://google.com,application/x-www-form-urlencoded,-,TLSv1.3,ECDHE-RSA-AES128-GCM-SHA256,0
2025-12-11T08:48:27.841422,1765423107841,205.22.7.232,alpha-triradiate-adalberto.ngrok-free.dev,POST,/search,/search,| cat /etc/passwd,HTTP/1.1,404,1389,5482,2.535,0.840,62.98.145:21611,sqlmap/1.5.6 (http://sqlmap.org),-,text/html,-,-,-,1
2025-12-10T23:00:19.841422,1765387819841,77.162.183.159,shop.example.com,GET,/dvwa/login.php,/dvwa/login.php,""" onmouseover=""alert('XSS')""",HTTP/1.1,403,2760,1444,1.078,0.940,172.18.0.5:80,nikto/2.1.6,-,text/html,fd52:93c1:8632:9d02:5d80:694b:ebd2:3856,-,-,1
2025-12-11T11:26:20.841422,1765432580841,252.248.194.229,shop.example.com,GET,/cart/add,/cart/add,-,HTTP/1.1,200,5677,1241,0.493,0.438,172.18.0.5:80,PostmanRuntime/7.28.4,-,-,-,TLSv1.2,ECDHE-RSA-AES128-GCM-SHA256,0
2025-12-11T03:57:44.841422,1765405664841,231.252.184.97,shop.example.com,GET,/cart/add,/cart/add,""" onmouseover=""alert('XSS')""",HTTP/1.1,404,332,4585,4.312,2.685,24.13.230:14766,nikto/2.1.6,-,text/html,cb4f:95c2:24a4:6fe5:9dc9:b86f:ea52:99a4,-,-,1
2025-12-11T11:32:11.841422,1765432931841,183.87.229.153,example.com,POST,/product/123,/product/123,q=522,HTTP/1.1,200,1744,1941,0.732,0.496,200.228.202:65155,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/143.0.0.0 Safari/537.36,-,application/x-www-form-urlencoded,-,TLSv1.3,ECDHE-RSA-AES128-GCM-SHA256,0
2025-12-11T11:13:21.841422,1765431801841,129.66.136.49,alpha-triradiate-adalberto.ngrok-free.dev,GET,/api/v1/user,/api/v1/user,q=777,HTTP/1.1,200,7101,1797,0.597,0.330,164.161.151:48696,curl/7.68.0,-,application/x-www-form-urlencoded,-,TLSv1.3,ECDHE-RSA-AES128-GCM-SHA256,0
2025-12-11T14:22:55.841422,1765443175841,150.104.107.133,example.com,GET,/checkout,/checkout,-,HTTP/2.0,200,1400,1628,0.131,0.138,172.18.0.5:80,PostmanRuntime/7.28.4,-,-,-,TLSv1.3,ECDHE-ECDSA-AES256-GCM-SHA384,0
2025-12-10T21:38:52.841422,1765382932841,65.180.214.214,alpha-triradiate-adalberto.ngrok-free.dev,GET,/cart/add,/cart/add,-,HTTP/2.0,200,5965,632,0.092,0.078,172.18.0.5:80,Mozilla/5.0 (X11; Linux x86_64) Chrome/120.0.0.0 Safari/537.36,-,-,-,-,-,0
2025-12-11T00:02:58.841422,1765391578841,219.210.164.15,alpha-triradiate-adalberto.ngrok-free.dev,POST,/checkout,/checkout,q=496,HTTP/1.1,200,4376,1460,0.309,0.129,172.18.0.5:80,curl/7.68.0,-,application/json,-,TLSv1.2,ECDHE-ECDSA-AES256-GCM-SHA384,0
2025-12-11T09:24:20.841422,1765425260841,188.246.116.214,example.com,GET,/../../etc/passwd,/../../etc/passwd,-,HTTP/2.0,403,3153,2193,4.208,2.233,172.18.0.5:80,sqlmap/1.5.6 (http://sqlmap.org),-,application/json,-,-,-,1
2025-12-11T17:37:23.841422,1765454843841,230.223.61.155,shop.example.com,GET,/cart/add,/cart/add,-,HTTP/1.1,200,2513,1472,0.757,0.416,193.142.77:9540,Mozilla/5.0 (X11; Linux x86_64) Chrome/120.0.0.0 Safari/537.36,-,application/json,-,TLSv1.3,ECDHE-ECDSA-AES256-GCM-SHA384,0
2025-12-11T05:05:54.841422,1765409754841,57.223.15.94,alpha-triradiate-adalberto.ngrok-free.dev,POST,/checkout,/checkout,-,HTTP/2.0,404,2472,1520,0.905,0.376,79.101.228:45697,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/143.0.0.0 Safari/537.36,https://google.com,text/html,-,-,-,0
2025-12-10T21:33:50.841422,1765382630841,98.91.53.96,example.com,POST,/login,/login,q=598,HTTP/2.0,200,4060,1033,0.96,0.054,185.160.54:9622,curl/7.68.0,-,application/json,-,-,-,0
2025-12-11T01:34:52.841422,1765397092841,78.58.145.221,shop.example.com,POST,/dashboard,/dashboard,' UNION SELECT * FROM users --,HTTP/1.1,200,1742,4502,0.598,1.636,134.126.65:21788,masscan/1.0,-,-,b08d:9144:c48f:82e9:3099:6330:2c15:830b,-,-,1
2025-12-11T15:45:25.841422,1765448125841,216.109.95.246,example.com,POST,/search,/search,; rm -rf /,HTTP/2.0,400,1076,5197,2.945,2.577,49.7.75:3529,nikto/2.1.6,-,application/x-www-form-urlencoded,5bbd:49d2:a715:f6f8:b945:b441:a0e3:9a90,-,-,1
2025-12-11T10:36:48.841422,1765429608841,120.207.20.202,shop.example.com,POST,/profile,/profile,q=75,HTTP/2.0,200,5858,1227,0.774,0.391,26.216.8:28789,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/143.0.0.0 Safari/537.36,-,application/x-www-form-urlencoded,-,TLSv1.2,ECDHE-RSA-AES128-GCM-SHA256,0
2025-12-11T08:45:28.841422,1765422928841,77.162.183.159,example.com,POST,/product/123,/product/123,..%2F..%2F..%2Fetc%2Fpasswd,HTTP/1.1,400,3698,5132,2.531,1.296,46.158.126:60425,masscan/1.0,-,text/html,c065:5874:a2cf:c353:6742:5f04:6e20:9be0,-,-,1
2025-12-11T00:16:37.841422,1765392397841,66.253.121.209,shop.example.com,GET,/api/v1/user,/api/v1/user,../../etc/passwd,HTTP/2.0,403,2202,3217,3.665,0.838,38.126.213:45090,python-requests/2.25.1,-,-,78ac:a4e6:d993:23af:9d74:2c82:9533:3bae,-,-,1
2025-12-11T01:58:33.841422,1765398513841,204.227.137.15,example.com,GET,/dvwa/login.php,/dvwa/login.php,../../etc/passwd,HTTP/1.1,403,2679,3685,2.06,2.144,91.31.84:61829,masscan/1.0,-,-,-,-,-,1
2025-12-11T03:51:08.841422,1765405268841,53.110.32.121,alpha-triradiate-adalberto.ngrok-free.dev,GET,/dashboard,/dashboard,-,HTTP/2.0,200,319,1988,0.259,0.336,172.18.0.5:80,curl/7.68.0,-,-,-,-,-,0
2025-12-11T12:04:26.841422,1765434866841,196.77.71.18,alpha-triradiate-adalberto.ngrok-free.dev,GET,/cart/add,/cart/add,' OR 1=1 --,HTTP/2.0,403,1337,1103,0.402,2.577,172.18.0.5:80,sqlmap/1.5.6 (http://sqlmap.org),-,text/html,-,-,-,1
2025-12-11T16:49:30.841422,1765451970841,12.214.135.162,alpha-triradiate-adalberto.ngrok-free.dev,GET,/profile,/profile,-,HTTP/1.1,200,3524,755,0.631,0.232,172.18.0.5:80,curl/7.68.0,https://google.com,application/x-www-form-urlencoded,-,TLSv1.3,ECDHE-RSA-AES128-GCM-SHA256,0
2025-12-11T04:01:23.841422,1765405883841,86.167.124.75,alpha-triradiate-adalberto.ngrok-free.dev,POST,/checkout,/checkout,-,HTTP/1.1,200,1546,376,0.218,0.430,132.169.150:8520,curl/7.68.0,-,application/json,-,TLSv1.3,ECDHE-ECDSA-AES256-GCM-SHA384,0
2025-12-11T10:36:05.841422,1765429565841,36.219.76.222,shop.example.com,GET,/search,/search,-,HTTP/2.0,404,7545,707,0.325,0.464,172.18.0.5:80,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/143.0.0.0 Safari/537.36,-,application/json,-,TLSv1.3,ECDHE-ECDSA-AES256-GCM-SHA384,0
2025-12-11T18:43:56.841422,1765458836841,216.109.95.246,example.com,POST,/profile,/profile,../../etc/passwd,HTTP/1.1,403,2705,3140,3.653,1.274,133.16.195:49120,masscan/1.0,-,application/json,-,-,-,1
2025-12-11T15:23:14.841422,1765446794841,22.28.95.139,shop.example.com,POST,/search,/search,q=99,HTTP/2.0,200,6138,305,0.462,0.470,48.142.196:10432,PostmanRuntime/7.28.4,-,application/x-www-form-urlencoded,-,TLSv1.3,ECDHE-ECDSA-AES256-GCM-SHA384,0
2025-12-11T09:50:26.841422,1765426826841,196.77.71.18,alpha-triradiate-adalberto.ngrok-free.dev,POST,/|_cat_/etc/passwd,/|_cat_/etc/passwd,-,HTTP/2.0,403,2770,4321,4.765,2.757,172.18.0.5:80,python-requests/2.25.1,-,application/x-www-form-urlencoded,-,-,-,1
2025-12-11T08:55:30.841422,1765423530841,1.61.182.209,shop.example.com,POST,/dashboard,/dashboard,| cat /etc/passwd,HTTP/2.0,200,512,4148,0.471,2.801,95.101.61:49751,python-requests/2.25.1,-,-,-,-,-,1
2025-12-11T07:55:27.841422,1765419927841,67.106.179.195,example.com,POST,/dashboard,/dashboard,q=195,HTTP/2.0,200,485,340,0.763,0.281,172.18.0.5:80,curl/7.68.0,https://google.com,-,-,-,-,0
2025-12-11T11:28:37.841422,1765432717841,20.242.124.136,shop.example.com,POST,/dashboard,/dashboard,q=834,HTTP/1.1,200,4190,1600,0.927,0.053,130.54.241:23260,PostmanRuntime/7.28.4,-,application/json,-,TLSv1.3,ECDHE-RSA-AES128-GCM-SHA256,0
2025-12-11T00:33:36.841422,1765393416841,156.168.103.25,alpha-triradiate-adalberto.ngrok-free.dev,GET,/profile,/profile,q=26,HTTP/2.0,200,2416,1302,0.253,0.354,80.107.25:1370,curl/7.68.0,https://google.com,text/html,-,TLSv1.3,ECDHE-ECDSA-AES256-GCM-SHA384,0
2025-12-11T17:40:07.841422,1765455007841,253.76.163.108,alpha-triradiate-adalberto.ngrok-free.dev,POST,/dvwa/login.php,/dvwa/login.php,-,HTTP/2.0,200,5755,646,0.015,0.336,172.18.0.5:80,PostmanRuntime/7.28.4,-,application/x-www-form-urlencoded,-,TLSv1.3,ECDHE-RSA-AES128-GCM-SHA256,0
2025-12-11T09:37:54.841422,1765426074841,20.101.119.14,example.com,POST,/search,/search,-,HTTP/2.0,200,1910,919,0.479,0.218,146.6.90:60192,PostmanRuntime/7.28.4,-,application/json,-,TLSv1.2,ECDHE-ECDSA-AES256-GCM-SHA384,0
2025-12-11T06:48:15.841422,1765415895841,48.174.9.193,example.com,POST,/dashboard,/dashboard,q=9,HTTP/1.1,200,507,1625,0.057,0.279,172.18.0.5:80,PostmanRuntime/7.28.4,-,-,-,TLSv1.2,ECDHE-ECDSA-AES256-GCM-SHA384,0
2025-12-11T01:48:29.841422,1765397909841,28.126.103.28,shop.example.com,GET,/api/v1/user,/api/v1/user,q=494,HTTP/2.0,404,3199,1622,0.542,0.163,61.158.100:47833,curl/7.68.0,-,application/json,-,TLSv1.2,ECDHE-RSA-AES128-GCM-SHA256,0
2025-12-11T07:06:37.841422,1765416997841,47.173.105.156,example.com,POST,/login,/login,-,HTTP/2.0,200,4302,1643,0.059,0.315,172.18.0.5:80,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/143.0.0.0 Safari/537.36,-,-,-,TLSv1.2,ECDHE-RSA-AES128-GCM-SHA256,0
2025-12-11T00:11:47.841422,1765392107841,224.77.22.79,alpha-triradiate-adalberto.ngrok-free.dev,POST,/dvwa/login.php,/dvwa/login.php,-,HTTP/1.1,200,2719,1215,0.152,0.012,14.229.244:45683,PostmanRuntime/7.28.4,-,text/html,-,TLSv1.3,ECDHE-ECDSA-AES256-GCM-SHA384,0
2025-12-11T02:13:01.841422,1765399381841,177.109.92.123,alpha-triradiate-adalberto.ngrok-free.dev,POST,/api/v1/user,/api/v1/user,-,HTTP/2.0,200,756,1239,0.732,0.348,169.84.21:61686,PostmanRuntime/7.28.4,-,-,-,TLSv1.3,ECDHE-RSA-AES128-GCM-SHA256,0
2025-12-11T15:33:40.841422,1765447420841,124.91.177.203,example.com,GET,/checkout,/checkout,q=877,HTTP/2.0,200,6168,1242,0.022,0.264,172.18.0.5:80,Mozilla/5.0 (X11; Linux x86_64) Chrome/120.0.0.0 Safari/537.36,-,text/html,-,-,-,0
2025-12-11T06:17:34.841422,1765414054841,40.172.93.101,alpha-triradiate-adalberto.ngrok-free.dev,POST,/cart/add,/cart/add,""" onmouseover=""alert('XSS')""",HTTP/2.0,403,2683,3047,1.945,0.368,195.133.86:24915,nikto/2.1.6,-,application/json,4124:3771:382d:ca24:26e9:6816:fa2f:6501,-,-,1
2025-12-11T02:20:20.841422,1765399820841,216.153.3.83,example.com,GET,/search,/search,q=491,HTTP/2.0,200,1346,421,0.082,0.036,172.18.0.5:80,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/143.0.0.0 Safari/537.36,-,application/json,-,-,-,0
2025-12-10T21:58:07.841422,1765384087841,134.204.208.82,example.com,POST,/checkout,/checkout,; rm -rf /,HTTP/2.0,500,3847,4565,4.817,2.344,172.18.0.5:80,python-requests/2.25.1,https://malicious.example,application/x-www-form-urlencoded,1712:5fda:27d3:32c8:6d21:405:985c:4349,-,-,1
2025-12-11T02:31:41.841422,1765400501841,33.15.33.137,alpha-triradiate-adalberto.ngrok-free.dev,GET,/dashboard,/dashboard,-,HTTP/1.1,200,5199,593,0.485,0.370,172.18.0.5:80,curl/7.68.0,-,-,-,TLSv1.2,ECDHE-ECDSA-AES256-GCM-SHA384,0
2025-12-11T14:04:15.841422,1765442055841,34.226.214.23,alpha-triradiate-adalberto.ngrok-free.dev,GET,/checkout,/checkout,-,HTTP/2.0,200,5775,460,0.646,0.084,172.18.0.5:80,curl/7.68.0,-,application/x-www-form-urlencoded,-,TLSv1.2,ECDHE-ECDSA-AES256-GCM-SHA384,0
2025-12-11T17:19:42.841422,1765453782841,143.159.136.103,shop.example.com,POST,/profile,/profile,q=836,HTTP/2.0,200,6020,1783,0.408,0.150,172.18.0.5:80,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/143.0.0.0 Safari/537.36,-,application/x-www-form-urlencoded,-,TLSv1.3,ECDHE-ECDSA-AES256-GCM-SHA384,0
2025-12-11T10:01:14.841422,1765427474841,25.6.57.176,alpha-triradiate-adalberto.ngrok-free.dev,GET,/search,/search,-,HTTP/2.0,200,7749,756,0.991,0.458,156.53.230:23591,curl/7.68.0,-,text/html,-,TLSv1.3,ECDHE-ECDSA-AES256-GCM-SHA384,0
2025-12-11T14:12:54.841422,1765442574841,197.182.7.240,shop.example.com,POST,/login,/login,-,HTTP/2.0,200,7547,543,0.896,0.431,172.18.0.5:80,Mozilla/5.0 (X11; Linux x86_64) Chrome/120.0.0.0 Safari/537.36,-,-,-,-,-,0
2025-12-11T17:59:22.841422,1765456162841,205.22.7.232,shop.example.com,GET,/search,/search,admin' --,HTTP/2.0,200,489,1963,1.487,2.508,75.181.181:17016,sqlmap/1.5.6 (http://sqlmap.org),-,application/json,-,-,-,1
2025-12-11T01:04:57.841422,1765395297841,76.87.93.1,shop.example.com,GET,/cart/add,/cart/add,-,HTTP/2.0,200,4873,636,0.48,0.285,172.18.0.5:80,Mozilla/5.0 (X11; Linux x86_64) Chrome/120.0.0.0 Safari/537.36,https://google.com,application/x-www-form-urlencoded,-,TLSv1.2,ECDHE-ECDSA-AES256-GCM-SHA384,0
2025-12-11T02:52:17.841422,1765401737841,167.138.122.117,example.com,POST,/cart/add,/cart/add,-,HTTP/1.1,200,3186,737,0.149,0.216,121.0.172:49967,curl/7.68.0,-,text/html,-,TLSv1.2,ECDHE-ECDSA-AES256-GCM-SHA384,0
2025-12-11T07:43:59.841422,1765419239841,215.232.115.149,shop.example.com,POST,/cart/add,/cart/add,q=6,HTTP/2.0,200,2171,802,0.81,0.320,172.18.0.5:80,curl/7.68.0,-,-,-,TLSv1.2,ECDHE-ECDSA-AES256-GCM-SHA384,0
2025-12-11T04:01:43.841422,1765405903841,205.22.7.232,example.com,GET,/checkout,/checkout,admin' --,HTTP/2.0,200,3096,4955,4.756,0.662,177.207.222:27623,sqlmap/1.5.6 (http://sqlmap.org),-,text/html,-,-,-,1
2025-12-10T22:04:29.841422,1765384469841,79.153.12.251,example.com,POST,/profile,/profile,-,HTTP/1.1,200,2074,1154,0.267,0.113,94.234.248:42636,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/143.0.0.0 Safari/537.36,-,text/html,-,-,-,0
2025-12-11T00:41:22.841422,1765393882841,112.142.77.117,example.com,POST,/login,/login,-,HTTP/1.1,200,7038,376,0.111,0.115,140.244.237:41833,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/143.0.0.0 Safari/537.36,https://google.com,application/json,-,-,-,0
2025-12-11T09:51:31.841422,1765426891841,38.193.54.128,alpha-triradiate-adalberto.ngrok-free.dev,POST,/cart/add,/cart/add,q=581,HTTP/1.1,200,2720,1624,0.203,0.292,68.60.39:4478,PostmanRuntime/7.28.4,-,application/x-www-form-urlencoded,-,TLSv1.3,ECDHE-RSA-AES128-GCM-SHA256,0
2025-12-11T09:08:24.841422,1765424304841,196.77.71.18,example.com,POST,/profile,/profile,| cat /etc/passwd,HTTP/2.0,500,418,3439,3.049,1.893,172.18.0.5:80,python-requests/2.25.1,-,application/x-www-form-urlencoded,-,-,-,1
2025-12-10T23:36:14.841422,1765389974841,77.162.183.159,alpha-triradiate-adalberto.ngrok-free.dev,POST,/search,/search,' UNION SELECT * FROM users --,HTTP/2.0,400,3706,2452,0.937,0.206,144.23.249:17112,python-requests/2.25.1,-,application/json,27c2:65ba:961e:1413:6321:74ea:5a7f:578b,-,-,1
2025-12-11T14:56:00.841422,1765445160841,126.70.87.18,shop.example.com,GET,/cart/add,/cart/add,q=530,HTTP/1.1,200,1567,1229,0.92,0.385,171.177.137:46423,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/143.0.0.0 Safari/537.36,-,-,-,-,-,0
2025-12-11T16:32:09.841422,1765450929841,190.174.103.112,shop.example.com,POST,/search,/search,q=568,HTTP/1.1,200,5655,1982,0.5,0.473,172.18.0.5:80,Mozilla/5.0 (X11; Linux x86_64) Chrome/120.0.0.0 Safari/537.36,-,-,-,-,-,0
