index,reconstruction_error,label,pred
806,2.9944083507871255e-05,0,0
807,5.642545147566125e-05,1,0
808,3.813877992797643e-05,0,0
809,7.235968951135874e-05,1,1
810,7.21095857443288e-05,1,1
811,8.360587526112795e-05,1,1
812,6.055419726180844e-05,1,0
813,5.758018232882023e-05,1,0
814,5.815426629851572e-05,0,0
815,4.613716737367213e-05,0,0
816,3.8226135075092316e-05,0,0
817,5.179159779800102e-05,0,0
818,8.510899351676926e-05,1,1
819,4.211539271636866e-05,0,0
820,3.7890131352469325e-05,0,0
821,4.319359140936285e-05,0,0
822,7.924201781861484e-05,1,1
823,3.515274511300959e-05,0,0
824,4.929280112264678e-05,0,0
825,2.933302312158048e-05,0,0
826,2.4816850782372057e-05,0,0
827,3.502028266666457e-05,0,0
828,3.1470906833419576e-05,0,0
829,2.4686487449798733e-05,0,0
830,3.65278210665565e-05,0,0
831,5.735253944294527e-05,1,0
832,2.849636621249374e-05,0,0
833,2.6722274924395606e-05,0,0
834,5.551464710151777e-05,0,0
835,3.612629006966017e-05,0,0
836,5.5765616707503796e-05,1,0
837,5.705083458451554e-05,0,0
838,5.351980507839471e-05,1,0
839,2.9801478376612067e-05,0,0
840,6.311340257525444e-05,1,0
841,3.509185626171529e-05,0,0
842,8.338433690369129e-05,0,1
843,3.168578405166045e-05,0,0
844,4.692278162110597e-05,0,0
845,6.768636376364157e-05,1,1
846,4.664051448344253e-05,0,0
847,3.5531695175450295e-05,0,0
848,5.726572635467164e-05,0,0
849,3.6150340747553855e-05,0,0
850,3.980729525210336e-05,0,0
851,7.636791269760579e-05,1,1
852,3.4393400710541755e-05,0,0
853,3.0612842238042504e-05,0,0
854,3.682851092889905e-05,0,0
855,5.360143768484704e-05,1,0
856,5.967057586531155e-05,1,0
857,5.2265546401031315e-05,1,0
858,4.265928873792291e-05,0,0
859,5.180175867280923e-05,1,0
860,5.14954881509766e-05,0,0
861,5.0751543312799186e-05,0,0
862,3.7439232983160764e-05,0,0
863,2.8677430236712098e-05,0,0
864,3.757622471312061e-05,0,0
865,3.070647653657943e-05,0,0
866,5.238607627688907e-05,0,0
867,4.903785156784579e-05,0,0
868,3.497846773825586e-05,0,0
869,7.633714994881302e-05,1,1
870,8.348808478331193e-05,1,1
871,4.6197026676964015e-05,0,0
872,2.6990644983015954e-05,0,0
873,4.666408494813368e-05,1,0
874,5.996627442073077e-05,0,0
875,3.285346247139387e-05,0,0
876,3.7574729503830895e-05,0,0
877,3.0465496820397675e-05,0,0
878,4.210727638565004e-05,1,0
879,4.3347823520889506e-05,0,0
880,3.905156336259097e-05,0,0
881,7.434292638208717e-05,1,1
882,7.322543387999758e-05,1,1
883,3.223065141355619e-05,0,0
884,3.6795041523873806e-05,0,0
885,6.924735498614609e-05,1,1
886,5.3998955991119146e-05,0,0
887,6.220398063305765e-05,0,0
888,2.7039974156650715e-05,0,0
889,4.40014227933716e-05,0,0
890,5.062586205895059e-05,1,0
891,6.913782272022218e-05,1,1
892,5.001853423891589e-05,0,0
893,5.673415580531582e-05,0,0
894,2.772016159724444e-05,0,0
895,3.2246458431473e-05,0,0
896,0.00021620755433104932,0,1
897,3.69264162145555e-05,0,0
898,3.2304495107382536e-05,0,0
899,6.149099499452859e-05,1,0
900,3.371102502569556e-05,0,0
901,3.3831391192507e-05,0,0
902,2.5754319722182117e-05,0,0
903,6.374211807269603e-05,1,0
904,9.141707414528355e-05,1,1
905,2.554828824941069e-05,0,0
906,4.038454790133983e-05,0,0
907,2.8949540137546137e-05,0,0
908,4.45486803073436e-05,0,0
909,3.4513261198299006e-05,0,0
910,6.269828736549243e-05,1,0
911,5.6132230383809656e-05,1,0
912,5.606529157375917e-05,1,0
913,3.2750380341894925e-05,0,0
914,4.133696711505763e-05,0,0
915,5.6438962928950787e-05,0,0
916,2.446861435601022e-05,0,0
917,3.648723577498458e-05,0,0
918,4.86074059153907e-05,1,0
919,4.2384166590636596e-05,0,0
920,2.960090023407247e-05,0,0
921,3.5765937354881316e-05,0,0
922,4.2987703636754304e-05,0,0
923,3.497319994494319e-05,0,0
924,8.203113975469023e-05,1,1
925,3.7064914067741483e-05,0,0
926,8.357434126082808e-05,1,1
927,3.648641359177418e-05,0,0
928,2.920661609095987e-05,0,0
929,5.787067857454531e-05,0,0
930,7.422613998642191e-05,1,1
931,4.5083997974870726e-05,0,0
932,5.049688843428157e-05,0,0
933,2.7568514269660227e-05,0,0
934,4.275934043107554e-05,0,0
935,2.5427369109820575e-05,0,0
936,4.955341501045041e-05,1,0
937,4.369219459476881e-05,0,0
938,3.7851226807106286e-05,0,0
939,4.4509310100693256e-05,0,0
940,3.7469577364390716e-05,0,0
941,8.095121302176267e-05,1,1
942,5.6080571084748954e-05,1,0
943,3.9052669308148324e-05,0,0
944,5.2782983402721584e-05,1,0
945,4.077374978805892e-05,0,0
946,5.780077481176704e-05,1,0
947,5.057018279330805e-05,1,0
948,4.0207851270679384e-05,0,0
949,4.690748028224334e-05,0,0
950,5.7541223213775083e-05,1,0
951,4.370984970591962e-05,0,0
952,3.174812809447758e-05,0,0
953,6.210836727404967e-05,1,0
954,4.1076200432144105e-05,0,0
955,3.171754360664636e-05,0,0
956,5.0061760703101754e-05,0,0
957,3.6959725548513234e-05,0,0
958,7.481499051209539e-05,1,1
959,6.284700793912634e-05,1,0
960,4.283579619368538e-05,0,0
961,3.379770350875333e-05,0,0
962,2.7572077669901773e-05,0,0
963,3.614051092881709e-05,0,0
964,4.768796497955918e-05,0,0
965,3.6284312955103815e-05,0,0
966,6.688295252388343e-05,0,1
967,3.091821417910978e-05,0,0
968,2.5229150196537375e-05,0,0
969,5.4671931138727814e-05,0,0
970,5.312234861776233e-05,1,0
971,4.120378798688762e-05,0,0
972,7.112593448255211e-05,1,1
973,3.470539377303794e-05,0,0
974,4.48650389444083e-05,0,0
975,2.5623186957091093e-05,0,0
976,0.00011016846110578626,1,1
977,3.1981802749214694e-05,0,0
978,3.8773890992160887e-05,0,0
979,5.2639905334217474e-05,0,0
980,3.715956336236559e-05,0,0
981,4.403726779855788e-05,0,0
982,4.84366828459315e-05,1,0
983,3.800938429776579e-05,0,0
984,4.6518609451595694e-05,0,0
985,3.010404725500848e-05,0,0
986,4.529917350737378e-05,0,0
987,8.976549725048244e-05,1,1
988,5.942169082118198e-05,1,0
989,5.3703359299106523e-05,1,0
990,3.510814713081345e-05,0,0
991,5.5310603784164414e-05,1,0
992,3.205652319593355e-05,0,0
993,3.037685382878408e-05,0,0
994,3.5750992537941784e-05,0,0
995,5.113009683554992e-05,1,0
996,5.8812300267163664e-05,0,0
997,6.662313535343856e-05,1,1
998,3.1442024919670075e-05,0,0
999,4.553010512609035e-05,0,0
1000,2.3199110728455707e-05,0,0
1001,4.153620102442801e-05,0,0
1002,4.451182030607015e-05,0,0
1003,3.7567187973763794e-05,0,0
1004,4.534718391369097e-05,0,0
1005,6.134435534477234e-05,1,0
1006,5.941272684140131e-05,1,0
1007,5.780190622317605e-05,1,0
1008,3.3410018659196794e-05,0,0
1009,2.915582081186585e-05,0,0
1010,3.572185960365459e-05,0,0
1011,2.1212541469139978e-05,0,0
1012,4.6560187911381945e-05,0,0
1013,7.750990334898233e-05,1,1
1014,9.769267489900813e-05,0,1
1015,5.314415830071084e-05,0,0
1016,6.428188498830423e-05,1,0
1017,3.9648235542699695e-05,0,0
1018,4.4686163164442405e-05,0,0
1019,6.56516058370471e-05,1,1
1020,4.181542317382991e-05,1,0
1021,4.166492726653814e-05,0,0
1022,2.506027158233337e-05,0,0
1023,3.539079625625163e-05,0,0
1024,7.935405301395804e-05,1,1
1025,5.8285320847062394e-05,1,0
1026,4.618679668055847e-05,0,0
1027,2.7600657631410286e-05,0,0
1028,3.330854815430939e-05,0,0
1029,3.8666075852233917e-05,0,0
1030,5.430804594652727e-05,1,0
1031,2.7410656912252307e-05,0,0
1032,6.354010838549584e-05,1,0
1033,2.757963738986291e-05,0,0
1034,3.283750993432477e-05,0,0
1035,3.822527651209384e-05,0,0
1036,4.705876563093625e-05,0,0
1037,7.219847611850128e-05,1,1
1038,5.014806447434239e-05,1,0
1039,2.6041254386655055e-05,0,0
1040,3.557873424142599e-05,0,0
1041,7.366332283709198e-05,1,1
1042,6.397422112058848e-05,0,0
1043,5.767146285506897e-05,1,0
1044,3.315110006951727e-05,0,0
1045,4.9721289542503655e-05,1,0
1046,6.20051723672077e-05,1,0
1047,4.3475527490954846e-05,0,0
1048,2.7115209377370775e-05,0,0
1049,3.7566423998214304e-05,0,0
1050,6.738317460985854e-05,1,1
1051,3.280149758211337e-05,0,0
1052,3.207313784514554e-05,0,0
1053,4.36006230302155e-05,0,0
1054,5.4682073823641986e-05,1,0
1055,2.4997683794936165e-05,0,0
1056,5.329232953954488e-05,0,0
1057,2.9520888347178698e-05,0,0
1058,8.802431693766266e-05,1,1
1059,6.869710341561586e-05,1,1
1060,3.911299427272752e-05,0,0
1061,4.2952189687639475e-05,0,0
1062,5.416403291746974e-05,0,0
1063,4.289176285965368e-05,0,0
1064,2.7497269911691546e-05,0,0
1065,2.6548903406364843e-05,0,0
1066,2.637690704432316e-05,0,0
1067,4.030158743262291e-05,1,0
1068,2.6322475605411455e-05,0,0
1069,6.393046351149678e-05,0,0
1070,9.218020568368956e-05,1,1
1071,2.9503356927307323e-05,0,0
1072,2.3477236027247272e-05,0,0
1073,2.7968415452050976e-05,0,0
1074,3.0030516427359544e-05,0,0
1075,4.002837886218913e-05,0,0
1076,5.539516860153526e-05,0,0
1077,4.382635233923793e-05,0,0
1078,2.8000511520076543e-05,0,0
1079,3.727946022991091e-05,0,0
1080,3.6601602914743125e-05,0,0
1081,7.551826274720952e-05,1,1
1082,5.1543327572289854e-05,0,0
1083,5.563643208006397e-05,1,0
1084,2.5849894882412627e-05,0,0
1085,6.180273339850828e-05,1,0
1086,2.937154749815818e-05,0,0
1087,9.066451457329094e-05,1,1
1088,4.74784174002707e-05,0,0
1089,4.116491982131265e-05,0,0
1090,4.7363191697513685e-05,0,0
1091,3.44521104125306e-05,0,0
1092,6.64459221297875e-05,1,1
1093,2.678565761016216e-05,0,0
1094,4.1754916310310364e-05,0,0
1095,3.4860655432567e-05,0,0
1096,3.758203092729673e-05,0,0
1097,5.9503472584765404e-05,1,0
1098,3.243681203457527e-05,0,0
1099,3.40518745360896e-05,0,0
1100,5.9408426750451326e-05,1,0
1101,2.967592990898993e-05,0,0
1102,2.680109719221946e-05,0,0
1103,5.420392699306831e-05,1,0
1104,5.996946129016578e-05,0,0
1105,6.00679632043466e-05,1,0
1106,6.972509436309338e-05,1,1
1107,4.158016963629052e-05,0,0
1108,3.4511671401560307e-05,0,0
1109,4.0307597373612225e-05,0,0
1110,9.280898666474968e-05,1,1
1111,3.9426726289093494e-05,0,0
1112,3.4108234103769064e-05,0,0
1113,3.78641088900622e-05,0,0
1114,3.949891106458381e-05,0,0
1115,4.536679625744e-05,0,0
1116,2.6834763048100285e-05,0,0
1117,3.657718843896873e-05,0,0
1118,3.869106149068102e-05,0,0
1119,4.9207243137061596e-05,0,0
1120,4.281376823200844e-05,0,0
1121,3.713195837917738e-05,0,0
1122,3.4840599255403504e-05,0,0
1123,3.3926062315003946e-05,0,0
1124,3.0994851840659976e-05,0,0
1125,3.876005575875752e-05,0,0
1126,4.288934724172577e-05,0,0
1127,3.722321707755327e-05,0,0
1128,2.370118090766482e-05,0,0
1129,1.9262955902377144e-05,0,0
1130,3.473005199339241e-05,0,0
1131,4.1763421904761344e-05,0,0
1132,2.9780863769701682e-05,0,0
1133,5.604657781077549e-05,0,0
1134,7.371816172963008e-05,1,1
1135,2.9971006370033138e-05,0,0
1136,7.107314741006121e-05,1,1
1137,2.4067685444606468e-05,0,0
1138,2.9271233870531432e-05,0,0
1139,5.3094681788934395e-05,1,0
1140,4.9012141971616074e-05,0,0
1141,2.196601235482376e-05,0,0
1142,5.137585321790539e-05,0,0
1143,7.101718802005053e-05,1,1
1144,6.251617014640942e-05,1,0
1145,8.1509722804185e-05,1,1
1146,2.5757777621038258e-05,0,0
1147,3.151061537209898e-05,0,0
1148,3.189369454048574e-05,0,0
1149,4.517466732067987e-05,0,0
1150,3.6421610275283456e-05,0,0
1151,7.440522313117981e-05,1,1
1152,3.9558784919790924e-05,0,0
1153,2.3369047994492576e-05,0,0
1154,7.435558654833585e-05,1,1
1155,3.241986269131303e-05,0,0
1156,6.985080835875124e-05,1,1
1157,4.2199448216706514e-05,0,0
1158,5.326357495505363e-05,0,0
1159,4.4644606532528996e-05,0,0
1160,2.9998100217198953e-05,0,0
1161,3.33543102897238e-05,0,0
1162,3.494113843771629e-05,0,0
1163,2.720394331845455e-05,0,0
1164,4.220912524033338e-05,0,0
1165,3.8783386116847396e-05,0,0
1166,3.5061028029304e-05,0,0
1167,3.152157660224475e-05,0,0
1168,3.3382671972503886e-05,0,0
1169,4.585654096445069e-05,0,0
1170,3.0262279324233532e-05,0,0
1171,4.334377445047721e-05,0,0
1172,4.884969530394301e-05,0,0
1173,2.6555731892585754e-05,0,0
1174,2.872665208997205e-05,0,0
1175,3.1954183214111254e-05,0,0
1176,6.809797196183354e-05,1,1
1177,3.567322710296139e-05,0,0
1178,2.2401651222025976e-05,0,0
1179,3.481075327727012e-05,0,0
1180,1.9581173546612263e-05,0,0
1181,7.291234214790165e-05,1,1
1182,4.87405268358998e-05,0,0
1183,3.012590423168149e-05,0,0
1184,5.784224777016789e-05,1,0
1185,6.819235568400472e-05,1,1
1186,2.474871689628344e-05,0,0
1187,3.377314715180546e-05,0,0
1188,6.846656469861045e-05,1,1
1189,2.8365899197524413e-05,0,0
1190,3.1528350518783554e-05,0,0
1191,2.421676617814228e-05,0,0
1192,7.081455987645313e-05,1,1
1193,3.220231883460656e-05,0,0
1194,5.972337021376006e-05,0,0
1195,2.9140064725652337e-05,0,0
1196,4.1680246795294806e-05,0,0
1197,3.0264569431892596e-05,0,0
1198,3.65629603038542e-05,0,0
1199,5.391160084400326e-05,1,0
1200,3.99182245018892e-05,0,0
1201,3.8933907489990816e-05,0,0
1202,2.9545844881795347e-05,0,0
1203,3.352273051859811e-05,0,0
1204,2.2163176254252903e-05,0,0
1205,3.4124117519240826e-05,0,0
1206,3.691023448482156e-05,0,0
1207,3.284507693024352e-05,0,0
1208,2.4088163627311587e-05,0,0
1209,3.939999078284018e-05,0,0
1210,6.943069456610829e-05,1,1
1211,4.163760968367569e-05,0,0
1212,1.9815493942587636e-05,0,0
1213,3.744960486073978e-05,0,0
1214,7.118592475308105e-05,1,1
1215,5.037984374212101e-05,0,0
1216,7.166252908064052e-05,1,1
1217,3.594264489947818e-05,0,0
1218,4.5352306187851354e-05,0,0
1219,4.4605680159293115e-05,0,0
1220,4.284301394363865e-05,0,0
1221,5.6805292842909694e-05,0,0
1222,3.6652389098890126e-05,0,0
1223,5.612360473605804e-05,1,0
1224,3.8453999877674505e-05,0,0
1225,3.2052790629677474e-05,0,0
1226,6.33530507911928e-05,1,0
1227,4.7644905862398446e-05,1,0
1228,3.2452451705466956e-05,0,0
1229,7.519270002376288e-05,1,1
1230,2.5668854505056515e-05,0,0
1231,5.306594539433718e-05,1,0
1232,3.0807168514002115e-05,0,0
1233,2.9034794351900928e-05,0,0
1234,5.010695895180106e-05,1,0
1235,4.991842433810234e-05,1,0
1236,6.23541563982144e-05,1,0
1237,2.3074104319675826e-05,0,0
1238,3.3928739867405966e-05,0,0
1239,3.263370308559388e-05,0,0
1240,7.11571701685898e-05,1,1
1241,6.818037945777178e-05,1,1
1242,6.198995106387883e-05,1,0
1243,8.769074338488281e-05,1,1
1244,3.1507683161180466e-05,0,0
1245,5.046863225288689e-05,0,0
1246,3.515097341733053e-05,0,0
1247,4.999039811082184e-05,1,0
1248,4.014852311229333e-05,0,0
1249,6.142724305391312e-05,1,0
1250,2.8078755349270068e-05,0,0
1251,6.958739686524495e-05,1,1
1252,3.8293495890684426e-05,0,0
1253,3.158711479045451e-05,0,0
1254,6.406045577023178e-05,1,0
1255,3.1325042073149234e-05,0,0
1256,5.781107029179111e-05,1,0
1257,3.098504384979606e-05,0,0
1258,5.329037594492547e-05,0,0
1259,7.800354796927422e-05,1,1
1260,6.283772381721064e-05,1,0
1261,2.5805273253354244e-05,0,0
1262,7.140538946259767e-05,1,1
1263,4.692372749559581e-05,0,0
1264,3.670756268547848e-05,0,0
1265,3.852647932944819e-05,0,0
1266,9.473816317040473e-05,1,1
1267,5.497903475770727e-05,1,0
1268,0.00010223378194496036,1,1
1269,3.097458102274686e-05,0,0
1270,3.744193963939324e-05,0,0
1271,3.13497002935037e-05,0,0
1272,5.7613298849901184e-05,1,0
1273,6.012132143951021e-05,1,0
1274,4.521576192928478e-05,0,0
1275,5.151455843588337e-05,0,0
1276,2.363998646615073e-05,0,0
1277,6.339823448797688e-05,1,0
1278,2.7374115234124474e-05,0,0
1279,2.9327899028430693e-05,0,0
1280,5.2522980695357546e-05,1,0
1281,6.352484342642128e-05,0,0
1282,2.4814484277158044e-05,0,0
1283,2.981851139338687e-05,0,0
1284,3.7263504054863006e-05,0,0
1285,4.361305036582053e-05,0,0
1286,3.520097743603401e-05,0,0
1287,3.929536615032703e-05,0,0
1288,3.756485239136964e-05,0,0
1289,2.637053512444254e-05,0,0
1290,5.7254754210589454e-05,1,0
1291,2.961390418931842e-05,0,0
1292,2.152224988094531e-05,0,0
1293,6.819247209932655e-05,1,1
1294,2.2662183255306445e-05,0,0
1295,6.157047755550593e-05,1,0
1296,4.806679135072045e-05,0,0
1297,3.266646672273055e-05,0,0
1298,6.590397242689505e-05,1,1
1299,4.1217554098693654e-05,0,0
1300,5.759700434282422e-05,1,0
1301,5.20231515110936e-05,0,0
1302,5.530586349777877e-05,1,0
1303,4.336810525273904e-05,0,0
1304,3.0116072593955323e-05,0,0
1305,4.709928180091083e-05,0,0
1306,3.7065936339786276e-05,0,0
1307,7.93436192907393e-05,1,1
1308,9.595479787094519e-05,1,1
1309,2.4497345293639228e-05,0,0
1310,6.694607873214409e-05,1,1
1311,5.331382271833718e-05,1,0
1312,3.208157068002038e-05,0,0
1313,5.477014201460406e-05,0,0
1314,5.057543603470549e-05,1,0
1315,3.399130582693033e-05,0,0
1316,3.153935540467501e-05,0,0
1317,4.4683649321086705e-05,0,0
1318,8.73065073392354e-05,1,1
1319,2.7641053748084232e-05,0,0
1320,2.656753349583596e-05,0,0
1321,2.852549368981272e-05,0,0
1322,2.3141275960369967e-05,0,0
1323,3.7591678847093135e-05,0,0
1324,5.677017543348484e-05,0,0
1325,8.89378716237843e-05,1,1
1326,2.0856474293395877e-05,0,0
1327,9.080255404114723e-05,1,1
1328,4.8126501496881247e-05,1,0
1329,4.03120466216933e-05,0,0
1330,3.827275213552639e-05,0,0
1331,6.720106466673315e-05,1,1
1332,2.8924816433573142e-05,0,0
1333,3.7354297091951594e-05,0,0
1334,5.0306924094911665e-05,0,0
1335,3.893310349667445e-05,0,0
1336,3.427599585847929e-05,0,0
1337,8.548435289412737e-05,1,1
1338,8.569116471335292e-05,1,1
1339,3.177530015818775e-05,0,0
1340,2.5347551854792982e-05,0,0
1341,2.3582990252180025e-05,0,0
1342,3.938936424674466e-05,0,0
1343,4.337956488598138e-05,0,0
1344,6.409522029571235e-05,1,0
1345,2.2916514353710227e-05,0,0
1346,2.8713291612803005e-05,0,0
1347,2.635321106936317e-05,0,0
1348,4.146128776483238e-05,1,0
1349,6.30095019005239e-05,1,0
1350,2.9911025194451213e-05,0,0
1351,4.5813263568561524e-05,0,0
1352,4.245051241014153e-05,0,0
1353,5.038009112467989e-05,0,0
1354,2.923506690422073e-05,0,0
1355,2.3400531063089147e-05,0,0
1356,2.4852557544363663e-05,0,0
1357,5.1226146752014756e-05,0,0
1358,6.530352402478456e-05,0,1
1359,3.173607183271088e-05,0,0
1360,4.7416906454600394e-05,0,0
1361,2.2541178623214364e-05,0,0
1362,2.8147936973255128e-05,0,0
1363,2.962031248898711e-05,0,0
1364,5.644636621582322e-05,0,0
1365,3.235047188354656e-05,0,0
1366,3.634317181422375e-05,0,0
1367,4.7440807975362986e-05,1,0
1368,4.244912270223722e-05,0,0
1369,5.4022526455810294e-05,0,0
1370,5.689960016752593e-05,1,0
1371,3.753544297069311e-05,0,0
1372,3.7046935176476836e-05,0,0
1373,3.9997474232222885e-05,0,0
1374,3.1634837796445936e-05,0,0
1375,6.195360037963837e-05,1,0
1376,5.422611138783395e-05,0,0
1377,6.017924170009792e-05,1,0
1378,0.00011173480743309483,1,1
1379,3.100028698099777e-05,0,0
1380,4.087470006197691e-05,0,0
1381,4.860886838287115e-05,0,0
1382,8.499063551425934e-05,1,1
1383,5.2169278205838054e-05,0,0
1384,3.1525421945843846e-05,0,0
1385,2.861559005395975e-05,0,0
1386,6.0372723964974284e-05,0,0
1387,4.959012585459277e-05,0,0
1388,2.4700979338376783e-05,0,0
1389,3.195956742274575e-05,0,0
1390,4.360326420282945e-05,0,0
1391,2.6467256247997284e-05,0,0
1392,3.0743296520086005e-05,0,0
1393,3.6855009966529906e-05,0,0
1394,2.507735916879028e-05,0,0
1395,5.453991980175488e-05,1,0
1396,2.9684142646146938e-05,0,0
1397,2.80345520877745e-05,0,0
1398,2.3499342205468565e-05,0,0
1399,5.4710559197701514e-05,1,0
1400,2.961889549624175e-05,0,0
1401,3.5743159969570115e-05,0,0
1402,3.7815203540958464e-05,0,0
1403,4.7486631956417114e-05,0,0
1404,2.182109165005386e-05,0,0
1405,4.230356717016548e-05,0,0
1406,2.4667364414199255e-05,0,0
1407,5.1343056838959455e-05,0,0
1408,5.5047275964170694e-05,1,0
1409,4.741021984955296e-05,1,0
1410,5.301121200318448e-05,1,0
1411,7.640653348062187e-05,1,1
1412,3.0800125387031585e-05,0,0
1413,6.137596210464835e-05,1,0
1414,2.6893700123764575e-05,0,0
1415,3.253256363677792e-05,0,0
1416,9.300329111283645e-05,1,1
1417,2.6271633032592945e-05,0,0
1418,5.903848068555817e-05,1,0
1419,4.210821498418227e-05,0,0
1420,6.529090751428157e-05,1,1
1421,4.526221164269373e-05,0,0
1422,4.2670209950301796e-05,0,0
1423,5.136590334586799e-05,0,0
1424,6.0606791521422565e-05,1,0
1425,3.0777882784605026e-05,0,0
1426,3.8246536860242486e-05,0,0
1427,6.650442082900554e-05,1,1
1428,8.188543142750859e-05,1,1
1429,5.356974361347966e-05,1,0
1430,8.241079922299832e-05,1,1
1431,2.7904152375413105e-05,0,0
1432,8.566071483073756e-05,1,1
1433,6.452428351622075e-05,1,1
1434,4.303716923459433e-05,0,0
1435,4.565885683405213e-05,0,0
1436,2.4326742277480662e-05,0,0
1437,3.933206244255416e-05,0,0
1438,2.8561273211380467e-05,0,0
1439,6.770955224055797e-05,1,1
1440,3.951589314965531e-05,0,0
1441,2.3183227312983945e-05,0,0
1442,4.358940350357443e-05,0,0
1443,7.993917097337544e-05,1,1
1444,3.399469278519973e-05,0,0
1445,6.893037061672658e-05,0,1
1446,5.401021189754829e-05,1,0
1447,6.981979095144197e-05,1,1
1448,7.527503476012498e-05,1,1
1449,6.973053677938879e-05,1,1
1450,2.947946995845996e-05,0,0
1451,4.9840477004181594e-05,0,0
1452,5.2790750487474725e-05,1,0
1453,5.223934931564145e-05,0,0
1454,3.58972538379021e-05,0,0
1455,6.329666211968288e-05,1,0
1456,2.7511396183399484e-05,0,0
1457,3.307994484202936e-05,0,0
1458,6.873444363009185e-05,1,1
1459,3.2393196306657046e-05,0,0
1460,6.0165762988617644e-05,1,0
1461,3.956275395466946e-05,0,0
1462,8.146036270773038e-05,1,1
1463,6.917997961863875e-05,1,1
1464,3.497716534184292e-05,0,0
1465,9.385996963828802e-05,1,1
1466,4.747396451421082e-05,0,0
1467,7.066374382702634e-05,1,1
1468,3.8578727981075644e-05,0,0
1469,7.984972035046667e-05,1,1
1470,6.584155926248059e-05,1,1
1471,4.948104469804093e-05,0,0
1472,4.968591019860469e-05,1,0
1473,6.161513010738418e-05,0,0
